Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 21:00:16.920244

Data ID,USGS_anh01          
Sample ID, anhydrite_gds42.2442
Mineral Name, anhydrite
Material Class,Sulfate

Wavelength
221.1, 0.622016
229.1, 0.640436
236.1, 0.657368
242.1, 0.667660
248.1, 0.674213
253.6, 0.677776
258.6, 0.678118
263.6, 0.682053
268.6, 0.681893
273.1, 0.683900
277.1, 0.688938
281.1, 0.693130
285.1, 0.696186
289.1, 0.698955
293.1, 0.697507
297.1, 0.698911
301.1, 0.703646
305.1, 0.706675
309.1, 0.710591
313.1, 0.711276
317.1, 0.716882
321.1, 0.720104
325.1, 0.723106
329.1, 0.726290
333.1, 0.727473
337.1, 0.730305
341.1, 0.732436
345.1, 0.735201
349.1, 0.739567
353.1, 0.752693
357.1, 0.758047
360.6, 0.760945
363.6, 0.766337
366.6, 0.768536
369.6, 0.771463
372.6, 0.775291
375.6, 0.779758
378.6, 0.783121
381.1, 0.786887
383.1, 0.789160
385.1, 0.787659
387.1, 0.791433
389.1, 0.797056
391.1, 0.797175
393.1, 0.798918
395.1, 0.799425
397.1, 0.804954
399.1, 0.807341
401.1, 0.806383
403.1, 0.799429
405.1, 0.801622
407.1, 0.802089
409.1, 0.802988
411.1, 0.808113
412.8, 0.809037
415.8, 0.809628
418.8, 0.812382
421.8, 0.814247
424.8, 0.817581
427.8, 0.818866
430.8, 0.820305
433.8, 0.822001
436.8, 0.825999
439.8, 0.827228
442.8, 0.826955
445.8, 0.830771
448.8, 0.831722
451.3, 0.832342
453.3, 0.831692
455.3, 0.835665
457.3, 0.831936
459.3, 0.832830
461.3, 0.833953
463.3, 0.836375
465.3, 0.837637
467.3, 0.837505
469.3, 0.838029
471.3, 0.835549
473.3, 0.837719
475.3, 0.836119
477.3, 0.837741
479.3, 0.836475
481.3, 0.840051
483.3, 0.839424
485.3, 0.838729
487.3, 0.839256
489.3, 0.839484
491.3, 0.840655
493.3, 0.839994
495.3, 0.840635
497.3, 0.842183
499.3, 0.842206
501.3, 0.842850
503.3, 0.839288
505.3, 0.843982
507.3, 0.842681
509.3, 0.843830
511.3, 0.844296
513.3, 0.844918
515.3, 0.844997
517.3, 0.843062
519.3, 0.845309
521.3, 0.844125
523.3, 0.844887
525.3, 0.847594
527.3, 0.845196
529.3, 0.844965
531.3, 0.848159
533.3, 0.846176
535.3, 0.844275
537.3, 0.845356
539.3, 0.845232
541.3, 0.843992
543.3, 0.847063
545.3, 0.847537
547.3, 0.845288
549.3, 0.845243
551.3, 0.845910
553.3, 0.847133
555.3, 0.845863
557.3, 0.846432
559.3, 0.844071
561.3, 0.844719
563.3, 0.845310
565.3, 0.846517
567.3, 0.846504
569.3, 0.847058
571.3, 0.845790
573.3, 0.845573
575.3, 0.846265
577.3, 0.844772
579.3, 0.845846
581.3, 0.845137
583.3, 0.845584
585.3, 0.846221
587.3, 0.846215
589.3, 0.844336
591.3, 0.843767
593.3, 0.842531
595.3, 0.845157
597.3, 0.845806
599.3, 0.842811
601.1, 0.844190
602.7, 0.841720
604.3, 0.841195
605.9, 0.845557
607.5, 0.846160
609.1, 0.843376
610.7, 0.844572
612.3, 0.845756
613.9, 0.845750
615.5, 0.845365
617.1, 0.844046
618.7, 0.843429
620.3, 0.845212
621.9, 0.846372
623.5, 0.844100
625.1, 0.845766
626.7, 0.846375
628.3, 0.845133
629.9, 0.843832
631.7, 0.844569
633.7, 0.844997
635.7, 0.846813
637.7, 0.847983
639.7, 0.846828
641.7, 0.848582
643.7, 0.849158
645.7, 0.848555
647.7, 0.852254
649.7, 0.850415
651.7, 0.851684
653.7, 0.852880
655.7, 0.851513
657.7, 0.853423
659.7, 0.854489
661.7, 0.855163
663.7, 0.855673
665.7, 0.856799
667.7, 0.854334
670.2, 0.856651
673.2, 0.858959
676.2, 0.859549
679.2, 0.860658
682.2, 0.861863
685.2, 0.861141
688.2, 0.862305
691.2, 0.864739
694.2, 0.865277
697.2, 0.865684
700.2, 0.865506
702.0, 0.869367
704.0, 0.871766
706.0, 0.870472
708.0, 0.872992
710.0, 0.873455
712.0, 0.875372
714.0, 0.875842
716.0, 0.876445
718.0, 0.876444
720.0, 0.876937
722.0, 0.878757
724.0, 0.877368
726.0, 0.879336
728.0, 0.882245
730.0, 0.882331
732.0, 0.882205
734.0, 0.882131
736.0, 0.884096
738.0, 0.886431
740.0, 0.885755
742.0, 0.884448
744.0, 0.888207
746.0, 0.888761
748.0, 0.891213
750.5, 0.891077
753.5, 0.893011
756.5, 0.896090
759.5, 0.895492
762.5, 0.897240
765.5, 0.897776
768.5, 0.898334
771.5, 0.898322
774.5, 0.899531
777.5, 0.901915
781.0, 0.901158
785.0, 0.901777
789.0, 0.904861
793.0, 0.904741
797.0, 0.904503
801.5, 0.901621
806.5, 0.904063
811.5, 0.903813
816.5, 0.904861
822.0, 0.904575
828.0, 0.903367
835.0, 0.903804
843.0, 0.904011
851.0, 0.915868
859.0, 0.906229
871.0, 0.908436
883.0, 0.906597
894.0, 0.909822
904.0, 0.910990
914.0, 0.908411
924.0, 0.903885
933.0, 0.909503
941.0, 0.909245
949.0, 0.903983
957.0, 0.907392
964.0, 0.904482
970.0, 0.905093
976.0, 0.905663
982.0, 0.904723
988.0, 0.904011
994.0, 0.906662
1000.0, 0.905854
1006.0, 0.905841
1012.0, 0.902754
1018.0, 0.903982
1023.5, 0.907927
1028.5, 0.903963
1033.5, 0.904628
1038.5, 0.903035
1043.5, 0.901419
1048.5, 0.902901
1053.5, 0.903642
1058.5, 0.903516
1063.5, 0.904851
1068.5, 0.901832
1073.5, 0.904103
1078.5, 0.904732
1083.5, 0.907741
1088.5, 0.903790
1093.5, 0.902248
1098.5, 0.903710
1103.5, 0.904538
1108.5, 0.903745
1113.5, 0.906604
1118.5, 0.905105
1123.5, 0.903522
1128.5, 0.902744
1133.5, 0.903449
1138.5, 0.907011
1143.5, 0.905479
1148.5, 0.905444
1153.5, 0.907575
1158.5, 0.902077
1163.5, 0.903544
1168.5, 0.904751
1173.5, 0.901765
1178.5, 0.901665
1183.5, 0.905844
1188.5, 0.904921
1193.5, 0.904802
1198.5, 0.906301
1203.5, 0.905507
1208.5, 0.905504
1213.5, 0.905298
1218.5, 0.906014
1223.5, 0.905354
1228.5, 0.905194
1233.5, 0.904372
1238.5, 0.904459
1243.5, 0.905920
1248.5, 0.907404
1253.5, 0.905770
1258.5, 0.905063
1263.5, 0.907974
1268.5, 0.905469
1273.5, 0.903838
1278.5, 0.904390
1283.5, 0.904101
1288.5, 0.907249
1293.5, 0.904767
1298.5, 0.903950
1303.5, 0.908316
1308.5, 0.905165
1313.5, 0.907098
1318.5, 0.903985
1323.5, 0.904745
1328.5, 0.900855
1333.5, 0.905261
1338.5, 0.900534
1343.5, 0.907209
1348.5, 0.902524
1353.5, 0.903180
1358.5, 0.902371
1363.5, 0.903118
1368.5, 0.900005
1373.5, 0.902186
1378.5, 0.899151
1383.5, 0.896097
1388.5, 0.901279
1393.5, 0.897599
1398.5, 0.899090
1403.5, 0.896789
1408.5, 0.896890
1413.5, 0.898395
1418.5, 0.895410
1423.5, 0.892314
1428.5, 0.896197
1433.5, 0.894868
1438.5, 0.890278
1443.5, 0.897138
1448.5, 0.894071
1453.5, 0.888806
1458.5, 0.892440
1463.5, 0.893308
1468.5, 0.897162
1473.5, 0.896315
1478.5, 0.894114
1483.5, 0.895017
1488.5, 0.894038
1493.5, 0.897911
1498.5, 0.897727
1503.5, 0.902483
1508.5, 0.897425
1513.5, 0.901210
1518.5, 0.898017
1523.5, 0.898869
1528.5, 0.901878
1534.0, 0.901833
1540.0, 0.901018
1546.0, 0.901903
1552.0, 0.901744
1558.0, 0.904942
1564.0, 0.904244
1570.5, 0.902560
1577.5, 0.902506
1584.5, 0.907944
1591.5, 0.908782
1598.5, 0.907093
1605.5, 0.905276
1612.5, 0.905289
1619.5, 0.908173
1626.5, 0.904243
1633.5, 0.905527
1640.5, 0.903914
1647.5, 0.906028
1654.5, 0.906629
1661.5, 0.908053
1668.5, 0.907767
1676.0, 0.904415
1684.0, 0.904202
1692.0, 0.905126
1700.0, 0.904883
1708.0, 0.906215
1716.0, 0.905448
1724.0, 0.906241
1732.0, 0.907110
1740.0, 0.910098
1748.0, 0.904543
1756.0, 0.901608
1764.0, 0.905457
1772.0, 0.901594
1780.0, 0.907237
1788.0, 0.907957
1796.0, 0.909219
1805.0, 0.903249
1815.0, 0.901748
1825.0, 0.903183
1835.0, 0.905615
1845.0, 0.900681
1855.0, 0.899452
1865.0, 0.899860
1875.0, 0.896498
1885.0, 0.889295
1895.0, 0.881013
1905.0, 0.868797
1915.0, 0.856424
1925.0, 0.849883
1935.0, 0.844787
1945.0, 0.842149
1955.0, 0.846203
1965.0, 0.846325
1975.0, 0.853182
1985.0, 0.863024
1995.0, 0.861293
2005.0, 0.870537
2015.0, 0.881153
2025.0, 0.875136
2035.0, 0.890512
2045.0, 0.884358
2055.0, 0.891438
2065.0, 0.886712
2075.0, 0.889777
2085.0, 0.890481
2095.0, 0.892660
2105.0, 0.894233
2115.0, 0.900301
2125.0, 0.903652
2135.0, 0.902378
2145.0, 0.905188
2155.0, 0.901179
2165.0, 0.901955
2175.0, 0.893948
2185.0, 0.889620
2195.0, 0.897111
2205.0, 0.890782
2215.0, 0.889509
2225.0, 0.893238
2235.0, 0.893279
2245.0, 0.891348
2255.0, 0.891642
2265.0, 0.892268
2275.0, 0.887124
2285.0, 0.888718
2295.0, 0.889703
2305.0, 0.900610
2315.0, 0.891144
2325.0, 0.895200
2335.0, 0.886911
2345.0, 0.883305
2355.0, 0.878593
2365.0, 0.882609
2375.0, 0.880465
2386.0, 0.874920
2400.0, 0.865160
2418.0, 0.855318
2440.0, 0.849214
2466.0, 0.844354
2496.0, 0.843323
2528.0, 0.835790
2560.0, 0.831627
2592.0, 0.824141
2624.0, 0.820181
2656.0, 0.812644
2688.0, 0.775617
2720.0, 0.703200
2752.0, 0.558932
2784.0, 0.446488
2816.0, 0.383874
2848.0, 0.364831
2880.0, 0.366331
2912.0, 0.351750
2944.0, 0.353043
2976.0, 0.381465
