Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 02:53:57.246964

Data ID,USGS_hec02          
Sample ID, hectorite_shca-1.9107
Mineral Name, hectorite
Material Class,Phyllosilicate

Wavelength
221.1, 0.110225
229.1, 0.126479
236.1, 0.119332
242.1, 0.116558
248.1, 0.116028
253.6, 0.112988
258.6, 0.117332
263.6, 0.122690
268.6, 0.125777
273.1, 0.136922
277.1, 0.141791
281.1, 0.150380
285.1, 0.162648
289.1, 0.171518
293.1, 0.184483
297.1, 0.201983
301.1, 0.215226
305.1, 0.234448
309.1, 0.252835
313.1, 0.268025
317.1, 0.286864
321.1, 0.299410
325.1, 0.317786
329.1, 0.328518
333.1, 0.338510
337.1, 0.350008
341.1, 0.360551
345.1, 0.370685
349.1, 0.376773
353.1, 0.380271
357.1, 0.385553
360.6, 0.391274
363.6, 0.395041
366.6, 0.398031
369.6, 0.401320
372.6, 0.407757
375.6, 0.411356
378.6, 0.416703
381.1, 0.421245
383.1, 0.423942
385.1, 0.426775
387.1, 0.428641
389.1, 0.431879
391.1, 0.434731
393.1, 0.438130
395.1, 0.439164
397.1, 0.441102
399.1, 0.442145
401.1, 0.444581
403.1, 0.446202
405.1, 0.448911
407.1, 0.449053
409.1, 0.451764
411.1, 0.455148
412.8, 0.455654
415.8, 0.458208
418.8, 0.461644
421.8, 0.463964
424.8, 0.466880
427.8, 0.469121
430.8, 0.473796
433.8, 0.477645
436.8, 0.480508
439.8, 0.483104
442.8, 0.486762
445.8, 0.490056
448.8, 0.493347
451.3, 0.496220
453.3, 0.498761
455.3, 0.500835
457.3, 0.501960
459.3, 0.503542
461.3, 0.506135
463.3, 0.507554
465.3, 0.508367
467.3, 0.509476
469.3, 0.511038
471.3, 0.512483
473.3, 0.514278
475.3, 0.514243
477.3, 0.516083
479.3, 0.517538
481.3, 0.519144
483.3, 0.520185
485.3, 0.521903
487.3, 0.522811
489.3, 0.523715
491.3, 0.526414
493.3, 0.527117
495.3, 0.529707
497.3, 0.530950
499.3, 0.531903
501.3, 0.534951
503.3, 0.537225
505.3, 0.539265
507.3, 0.541573
509.3, 0.542351
511.3, 0.544960
513.3, 0.546602
515.3, 0.547976
517.3, 0.549422
519.3, 0.551552
521.3, 0.553598
523.3, 0.555538
525.3, 0.558058
527.3, 0.558875
529.3, 0.561004
531.3, 0.562124
533.3, 0.564213
535.3, 0.567441
537.3, 0.570800
539.3, 0.573398
541.3, 0.573532
543.3, 0.577317
545.3, 0.579159
547.3, 0.580995
549.3, 0.582968
551.3, 0.587658
553.3, 0.589979
555.3, 0.592384
557.3, 0.594990
559.3, 0.599160
561.3, 0.601543
563.3, 0.604564
565.3, 0.607333
567.3, 0.610545
569.3, 0.614155
571.3, 0.617674
573.3, 0.620254
575.3, 0.621614
577.3, 0.625569
579.3, 0.629626
581.3, 0.631456
583.3, 0.632935
585.3, 0.635544
587.3, 0.638729
589.3, 0.641143
591.3, 0.642288
593.3, 0.646238
595.3, 0.647400
597.3, 0.649561
599.3, 0.650583
601.1, 0.652696
602.7, 0.653190
604.3, 0.655254
605.9, 0.655796
607.5, 0.657785
