Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Labradorite
Other Information,mineral.silicate.tectosilicate.coarse.vswir.ts-2b.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:49.033414

Data ID,ASTR_599            
Sample ID,TS-2B
Mineral Name,Labradorite
Locality,Canada/ Quebec/ Lake St. John
Grain Size,125-500um
Formula,(Feldspar)
Material Class,silicate

Wavelength
401.0,0.0951
402.0,0.0973
403.0,0.096
404.0,0.0962
405.0,0.095
406.0,0.09539999999999998
407.0,0.0968
408.0,0.0956
409.0,0.096
410.0,0.0959
411.0,0.0968
412.0,0.0968
413.0,0.0955
414.0,0.096
415.0,0.09720000000000001
416.0,0.0962
417.0,0.09539999999999998
418.0,0.0958
419.0,0.09519999999999999
420.0,0.0965
421.0,0.0956
422.0,0.09480000000000001
423.0,0.0966
424.0,0.0964
425.0,0.09480000000000001
426.0,0.09519999999999999
427.0,0.0965
428.0,0.096
429.0,0.0959
430.0,0.0951
431.0,0.0956
432.0,0.09609999999999999
433.0,0.0951
434.0,0.094
435.0,0.0958
436.0,0.0964
437.0,0.095
438.0,0.0953
439.0,0.096
440.0,0.096
441.0,0.096
442.0,0.0951
443.0,0.0951
444.0,0.0962
445.0,0.09449999999999999
446.0,0.09449999999999999
447.0,0.0958
448.0,0.0959
449.0,0.09630000000000001
450.0,0.0947
451.0,0.0946
452.0,0.09630000000000001
453.0,0.09570000000000001
454.0,0.0949
455.0,0.0956
456.0,0.0947
457.0,0.0962
458.0,0.0949
459.0,0.09480000000000001
460.0,0.0956
461.0,0.0941
462.0,0.0958
463.0,0.0956
464.0,0.0953
465.0,0.0947
466.0,0.09390000000000001
467.0,0.09570000000000001
468.0,0.0946
469.0,0.0932
470.0,0.0943
471.0,0.0956
472.0,0.0949
473.0,0.09359999999999999
474.0,0.0949
475.0,0.09539999999999998
476.0,0.0955
477.0,0.0944
478.0,0.0953
479.0,0.09519999999999999
480.0,0.0941
481.0,0.09380000000000001
482.0,0.0943
483.0,0.0955
484.0,0.0949
485.0,0.09519999999999999
486.0,0.09390000000000001
487.0,0.09519999999999999
488.0,0.095
489.0,0.0933
490.0,0.09369999999999999
491.0,0.0941
492.0,0.0946
493.0,0.0933
494.0,0.0941
495.0,0.09519999999999999
496.0,0.09570000000000001
497.0,0.0944
498.0,0.09369999999999999
499.0,0.0953
500.0,0.0958
501.0,0.094
502.0,0.09390000000000001
503.0,0.0944
504.0,0.0951
505.0,0.09390000000000001
506.0,0.09380000000000001
507.0,0.09449999999999999
508.0,0.09570000000000001
509.0,0.09519999999999999
510.0,0.09380000000000001
511.0,0.0951
512.0,0.096
513.0,0.0944
514.0,0.09449999999999999
515.0,0.094
516.0,0.09539999999999998
517.0,0.0944
518.0,0.0933
519.0,0.0947
520.0,0.09519999999999999
521.0,0.09519999999999999
522.0,0.0953
523.0,0.09539999999999998
524.0,0.095
525.0,0.09539999999999998
526.0,0.09369999999999999
527.0,0.0949
528.0,0.0959
529.0,0.0955
530.0,0.0934
531.0,0.0946
532.0,0.0953
533.0,0.09519999999999999
534.0,0.0951
535.0,0.09449999999999999
536.0,0.0949
537.0,0.0949
538.0,0.0943
539.0,0.09539999999999998
540.0,0.0962
541.0,0.09570000000000001
542.0,0.0944
543.0,0.0947
544.0,0.0958
545.0,0.09570000000000001
546.0,0.09539999999999998
547.0,0.0958
548.0,0.0962
549.0,0.0967
550.0,0.0959
551.0,0.0958
552.0,0.0975
553.0,0.09630000000000001
554.0,0.0951
555.0,0.0962
556.0,0.0973
557.0,0.098
558.0,0.0966
559.0,0.0981
560.0,0.0974
561.0,0.0981
562.0,0.09970000000000001
563.0,0.09910000000000001
564.0,0.0983
565.0,0.09880000000000001
566.0,0.1001
567.0,0.09960000000000001
568.0,0.0983
569.0,0.1003
570.0,0.1013
571.0,0.1009
572.0,0.09960000000000001
573.0,0.1
574.0,0.09949999999999999
575.0,0.1005
576.0,0.0999
577.0,0.0989
578.0,0.1008
579.0,0.1013
580.0,0.09949999999999999
581.0,0.1007
582.0,0.1018
583.0,0.10189999999999999
584.0,0.10039999999999999
585.0,0.1017
586.0,0.1013
587.0,0.1015
588.0,0.1015
589.0,0.1015
590.0,0.10310000000000001
591.0,0.10210000000000001
592.0,0.1015
593.0,0.10210000000000001
594.0,0.1043
595.0,0.1024
596.0,0.1024
597.0,0.1035
598.0,0.1026
599.0,0.10339999999999999
600.0,0.10369999999999999
601.0,0.1036
602.0,0.106
603.0,0.1057
604.0,0.1045
605.0,0.1056
606.0,0.1059
607.0,0.1052
608.0,0.1045
609.0,0.1056
610.0,0.1066
611.0,0.10619999999999999
612.0,0.10550000000000001
613.0,0.1063
614.0,0.1076
615.0,0.107
616.0,0.1063
617.0,0.1073
618.0,0.10830000000000001
619.0,0.1067
620.0,0.10679999999999999
621.0,0.1072
622.0,0.1092
623.0,0.10769999999999999
624.0,0.10769999999999999
625.0,0.1091
626.0,0.10869999999999999
627.0,0.1076
628.0,0.109
629.0,0.10880000000000001
630.0,0.1096
631.0,0.10949999999999999
632.0,0.10869999999999999
633.0,0.1094
634.0,0.1104
635.0,0.1101
636.0,0.1097
637.0,0.11109999999999999
638.0,0.1107
639.0,0.10949999999999999
640.0,0.1114
641.0,0.111
642.0,0.1119
643.0,0.11109999999999999
644.0,0.1112
645.0,0.1117
646.0,0.1128
647.0,0.1118
648.0,0.1117
649.0,0.1131
650.0,0.1128
651.0,0.1117
652.0,0.11259999999999999
653.0,0.11349999999999999
654.0,0.11460000000000001
655.0,0.11349999999999999
656.0,0.113
657.0,0.11359999999999999
658.0,0.11470000000000001
659.0,0.1142
660.0,0.11460000000000001
661.0,0.1151
662.0,0.11599999999999999
663.0,0.11560000000000001
664.0,0.1143
665.0,0.1164
666.0,0.11800000000000001
667.0,0.1168
668.0,0.11630000000000001
669.0,0.1168
670.0,0.1174
671.0,0.11800000000000001
672.0,0.11779999999999999
673.0,0.1184
674.0,0.1191
675.0,0.1189
676.0,0.11789999999999999
677.0,0.1195
678.0,0.1206
679.0,0.1197
680.0,0.1198
681.0,0.1207
682.0,0.1213
683.0,0.1195
684.0,0.12050000000000001
685.0,0.1223
686.0,0.1225
687.0,0.1217
688.0,0.1229
689.0,0.1234
690.0,0.12390000000000001
691.0,0.124
692.0,0.1235
693.0,0.124
694.0,0.12480000000000001
695.0,0.12369999999999999
696.0,0.12380000000000001
697.0,0.1261
698.0,0.12689999999999999
699.0,0.12480000000000001
700.0,0.1261
701.0,0.1261
702.0,0.12710000000000002
703.0,0.1276
704.0,0.1285
705.0,0.12789999999999999
706.0,0.128
707.0,0.13
708.0,0.1291
709.0,0.12789999999999999
710.0,0.12990000000000002
711.0,0.132
712.0,0.1304
713.0,0.1305
714.0,0.1309
715.0,0.1321
716.0,0.1326
717.0,0.1321
718.0,0.1325
719.0,0.1344
720.0,0.13369999999999999
721.0,0.1329
722.0,0.13470000000000001
723.0,0.1361
724.0,0.135
725.0,0.135
726.0,0.1361
727.0,0.13720000000000002
728.0,0.1363
729.0,0.1365
730.0,0.1371
731.0,0.1391
732.0,0.1383
733.0,0.1383
734.0,0.1396
735.0,0.1413
736.0,0.1396
737.0,0.1402
738.0,0.1413
739.0,0.1409
740.0,0.1421
741.0,0.1419
742.0,0.1423
743.0,0.1439
744.0,0.1436
745.0,0.14279999999999998
746.0,0.1442
747.0,0.1454
748.0,0.1442
749.0,0.1454
750.0,0.1452
751.0,0.1456
752.0,0.14679999999999999
753.0,0.1456
754.0,0.146
755.0,0.1482
756.0,0.1484
757.0,0.1475
758.0,0.1482
759.0,0.14980000000000002
760.0,0.1484
761.0,0.14800000000000002
762.0,0.1495
763.0,0.15109999999999998
764.0,0.149
765.0,0.1499
766.0,0.15130000000000002
767.0,0.1521
768.0,0.1518
769.0,0.1515
770.0,0.1521
771.0,0.1534
772.0,0.15289999999999998
773.0,0.1528
774.0,0.1532
775.0,0.1552
776.0,0.1532
777.0,0.15410000000000001
778.0,0.1555
779.0,0.1562
780.0,0.155
781.0,0.155
782.0,0.1563
783.0,0.1574
784.0,0.1567
785.0,0.1562
786.0,0.1572
787.0,0.15810000000000002
788.0,0.1576
789.0,0.1575
790.0,0.1575
791.0,0.1595
792.0,0.1593
793.0,0.15839999999999999
794.0,0.15990000000000001
795.0,0.161
796.0,0.1603
797.0,0.1607
798.0,0.16140000000000002
799.0,0.162
800.0,0.1681
804.0,0.1689
808.0,0.16940000000000002
812.0,0.1709
816.0,0.1714
820.0,0.1725
824.0,0.1732
828.0,0.174
832.0,0.1739
836.0,0.1744
840.0,0.17550000000000002
844.0,0.17550000000000002
848.0,0.17600000000000002
852.0,0.17679999999999998
856.0,0.17809999999999998
860.0,0.1783
864.0,0.1784
868.0,0.1793
872.0,0.1794
876.0,0.1796
880.0,0.1807
884.0,0.1808
888.0,0.1805
892.0,0.1807
896.0,0.1808
900.0,0.1809
904.0,0.1808
908.0,0.182
912.0,0.1816
916.0,0.182
920.0,0.1821
924.0,0.1832
928.0,0.1833
932.0,0.1833
936.0,0.184
940.0,0.1832
944.0,0.1839
948.0,0.1833
952.0,0.183
956.0,0.1834
960.0,0.1834
964.0,0.1838
968.0,0.18350000000000002
972.0,0.182
976.0,0.1832
980.0,0.18309999999999998
984.0,0.18230000000000002
988.0,0.1821
992.0,0.18109999999999998
996.0,0.1804
1000.0,0.1805
1004.0,0.1795
1008.0,0.1789
1012.0,0.1788
1016.0,0.17850000000000002
1020.0,0.1779
1024.0,0.1782
1028.0,0.177
1032.0,0.17629999999999998
1036.0,0.1759
1040.0,0.1753
1044.0,0.1746
1048.0,0.174
1052.0,0.17309999999999998
1056.0,0.1728
1060.0,0.1723
1064.0,0.1714
1068.0,0.171
1072.0,0.17059999999999997
1076.0,0.1702
1080.0,0.1698
1084.0,0.16899999999999998
1088.0,0.1684
1092.0,0.1681
1096.0,0.1679
1100.0,0.1668
1104.0,0.1654
1108.0,0.1664
1112.0,0.1648
1116.0,0.1642
1120.0,0.1638
1124.0,0.1635
1128.0,0.1632
1132.0,0.163
1136.0,0.162
1140.0,0.1624
1144.0,0.1618
1148.0,0.1613
1152.0,0.16140000000000002
1156.0,0.16079999999999997
1160.0,0.1603
1164.0,0.15960000000000002
1168.0,0.1588
1172.0,0.1593
1176.0,0.1585
1180.0,0.15810000000000002
1184.0,0.157
1188.0,0.1566
1192.0,0.1563
1196.0,0.1561
1200.0,0.1563
1204.0,0.1564
1208.0,0.1564
1212.0,0.1555
1216.0,0.1549
1220.0,0.1545
1224.0,0.1551
1228.0,0.15439999999999998
1232.0,0.15380000000000002
1236.0,0.1532
1240.0,0.1539
1244.0,0.15289999999999998
1248.0,0.1531
1252.0,0.1525
1256.0,0.1524
1260.0,0.15259999999999999
1264.0,0.1524
1268.0,0.1521
1272.0,0.1514
1276.0,0.1514
1280.0,0.15039999999999998
1284.0,0.15039999999999998
1288.0,0.15109999999999998
1292.0,0.1505
1296.0,0.15039999999999998
1300.0,0.1501
1304.0,0.1501
1308.0,0.15
1312.0,0.1501
1316.0,0.1489
1320.0,0.1497
1324.0,0.1491
1328.0,0.1491
1332.0,0.1496
1336.0,0.1494
1340.0,0.1492
1344.0,0.1491
1348.0,0.149
1352.0,0.1487
1356.0,0.14859999999999998
1360.0,0.1493
1364.0,0.14859999999999998
1368.0,0.14880000000000002
1372.0,0.1491
1376.0,0.1487
1380.0,0.1476
1384.0,0.1476
1388.0,0.1472
1392.0,0.1466
1396.0,0.1461
1400.0,0.1461
1404.0,0.1461
1408.0,0.146
1412.0,0.1459
1416.0,0.1464
1420.0,0.1462
1424.0,0.1465
1428.0,0.1472
1432.0,0.1472
1436.0,0.1476
1440.0,0.1474
1444.0,0.1469
1448.0,0.1472
1452.0,0.1471
1456.0,0.1476
1460.0,0.14679999999999999
1464.0,0.147
1468.0,0.1472
1472.0,0.1478
1476.0,0.1469
1480.0,0.1471
1484.0,0.14730000000000001
1488.0,0.14800000000000002
1492.0,0.1475
1496.0,0.1476
1500.0,0.14730000000000001
1504.0,0.1472
1508.0,0.1476
1512.0,0.14730000000000001
1516.0,0.1475
1520.0,0.1472
1524.0,0.1472
1528.0,0.1476
1532.0,0.1469
1536.0,0.1475
1540.0,0.1478
1544.0,0.1478
1548.0,0.147
1552.0,0.1476
1556.0,0.1475
1560.0,0.14800000000000002
1564.0,0.1479
1568.0,0.1476
1572.0,0.1477
1576.0,0.1477
1580.0,0.14859999999999998
1584.0,0.1482
1588.0,0.14800000000000002
1592.0,0.1483
1596.0,0.1483
1600.0,0.14800000000000002
1604.0,0.14880000000000002
1608.0,0.1492
1612.0,0.14859999999999998
1616.0,0.149
1620.0,0.149
1624.0,0.1493
1628.0,0.149
1632.0,0.14880000000000002
1636.0,0.1493
1640.0,0.1491
1644.0,0.14980000000000002
1648.0,0.14980000000000002
1652.0,0.1502
1656.0,0.1501
1660.0,0.15039999999999998
1664.0,0.1502
1668.0,0.1507
1672.0,0.1501
1676.0,0.1508
1680.0,0.1507
1684.0,0.1505
1688.0,0.151
1692.0,0.1509
1696.0,0.1517
1700.0,0.1519
1704.0,0.1515
1708.0,0.1515
1712.0,0.1517
1716.0,0.1518
1720.0,0.1525
1724.0,0.1524
1728.0,0.1525
1732.0,0.15289999999999998
1736.0,0.1522
1740.0,0.1524
1744.0,0.15259999999999999
1748.0,0.1523
1752.0,0.1521
1756.0,0.15259999999999999
1760.0,0.1532
1764.0,0.153
1768.0,0.1535
1772.0,0.1534
1776.0,0.1537
1780.0,0.1535
