Database of Origin,Western Washington University
Sample Description,"Magnesium sulfates dust contaminated mixtures,"
Date Added,2017-11-11 18:59:40.017163

Data ID,WWU_Sulf_165        
Sample ID,Ca_Dust_03
Mineral Name,40% Gypsum-60% Kiserite + 5% Mars JSC-1A
Locality,Synthetic
Grain Size,500-1000um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.564884007
352.0,0.564076424
353.0,0.561921358
354.0,0.560429692
355.0,0.559751391
356.0,0.55956912
357.0,0.558322787
358.0,0.555776775
359.0,0.556870699
360.0,0.554520547
361.0,0.550101399
362.0,0.549180806
363.0,0.549560487
364.0,0.549378455
365.0,0.548572183
366.0,0.549700737
367.0,0.550683737
368.0,0.55039525
369.0,0.548579037
370.0,0.546784699
371.0,0.546749234
372.0,0.547382057
373.0,0.545835793
374.0,0.546278536
375.0,0.546996474
376.0,0.54663974
377.0,0.546342671
378.0,0.54683584
379.0,0.547352195
380.0,0.546934843
381.0,0.547098041
382.0,0.546230078
383.0,0.545167983
384.0,0.547150612
385.0,0.547631681
386.0,0.546832502
387.0,0.546077847
388.0,0.54688859
389.0,0.547320783
390.0,0.546983778
391.0,0.546453476
392.0,0.547253072
393.0,0.547936499
394.0,0.547731519
395.0,0.547095001
396.0,0.547775149
397.0,0.548338294
398.0,0.547523081
399.0,0.547679365
400.0,0.547800362
401.0,0.547794819
402.0,0.548146367
403.0,0.548085928
404.0,0.548226893
405.0,0.548697174
406.0,0.548345923
407.0,0.54830277
408.0,0.548673928
409.0,0.549118698
410.0,0.548898578
411.0,0.548811436
412.0,0.549154282
413.0,0.549659967
414.0,0.550151408
415.0,0.550323784
416.0,0.550157845
417.0,0.550386608
418.0,0.550427675
419.0,0.550340354
420.0,0.550471485
421.0,0.550788581
422.0,0.551083505
423.0,0.551241338
424.0,0.551273167
425.0,0.551750839
426.0,0.552336156
427.0,0.552571237
428.0,0.552619874
429.0,0.552620947
430.0,0.552742362
431.0,0.553135157
432.0,0.553313792
433.0,0.553500056
434.0,0.553882062
435.0,0.554337263
436.0,0.554566979
437.0,0.554640114
438.0,0.554769397
439.0,0.554864168
440.0,0.555121362
441.0,0.555532873
442.0,0.555804372
443.0,0.556137979
444.0,0.556400299
445.0,0.556438565
446.0,0.556276023
447.0,0.556489348
448.0,0.55693984
449.0,0.556989014
450.0,0.55709511
451.0,0.557410598
452.0,0.557867587
453.0,0.558017254
