Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:15:59.108032

Data ID,WWU_Sulf_20         
Sample ID,Ca_Sulf_20
Mineral Name,10% Anhydrite-90% Gypsum
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.968856654
352.0,0.967387488
353.0,0.964004425
354.0,0.960039368
355.0,0.960265124
356.0,0.961642067
357.0,0.960584322
358.0,0.956781379
359.0,0.95999219
360.0,0.961247261
361.0,0.960161621
362.0,0.960818463
363.0,0.960562295
364.0,0.960576547
365.0,0.960876006
366.0,0.959037871
367.0,0.958612501
368.0,0.958216477
369.0,0.956602191
370.0,0.959242439
371.0,0.959533742
372.0,0.957414059
373.0,0.957796289
374.0,0.958065338
375.0,0.958186142
376.0,0.958166173
377.0,0.95702718
378.0,0.958307937
379.0,0.960034642
380.0,0.959101436
381.0,0.958105961
382.0,0.957285785
383.0,0.957065746
384.0,0.958122196
385.0,0.958713489
386.0,0.958531025
387.0,0.958043005
388.0,0.95885152
389.0,0.959948135
390.0,0.959901567
391.0,0.957795146
392.0,0.957665729
393.0,0.958642532
394.0,0.959444796
395.0,0.958919887
396.0,0.959934035
397.0,0.96089064
398.0,0.960046685
399.0,0.959089622
400.0,0.959287941
401.0,0.960339435
402.0,0.960949861
403.0,0.961363646
404.0,0.961595956
405.0,0.961817977
406.0,0.962556982
407.0,0.963122514
408.0,0.963149114
409.0,0.962635485
410.0,0.962704919
411.0,0.962448829
412.0,0.962104021
413.0,0.962999422
414.0,0.96323684
415.0,0.963088598
416.0,0.963137758
417.0,0.963647042
418.0,0.963945814
419.0,0.96418689
420.0,0.964743659
421.0,0.964114102
422.0,0.964204115
423.0,0.965318642
424.0,0.96501926
425.0,0.965547904
426.0,0.966285079
427.0,0.966236681
428.0,0.966107036
429.0,0.966179213
430.0,0.966475242
431.0,0.966816772
432.0,0.967237186
433.0,0.967086734
434.0,0.96640375
435.0,0.967043519
436.0,0.967473309
437.0,0.967536493
438.0,0.967662937
439.0,0.968067957
440.0,0.968227556
441.0,0.968147375
442.0,0.968598048
443.0,0.968763059
444.0,0.968875632
445.0,0.969264037
446.0,0.969598707
447.0,0.969604728
448.0,0.969454351
449.0,0.969622944
450.0,0.969843593
451.0,0.970063404
452.0,0.970293124
453.0,0.970630157
454.0,0.970879616
455.0,0.971129457
456.0,0.97148585
457.0,0.971305215
458.0,0.971313523
459.0,0.971622431
460.0,0.971429754
461.0,0.971490575
462.0,0.971716789
463.0,0.971892013
464.0,0.972191318
465.0,0.972411587
466.0,0.972488109
467.0,0.972488184
468.0,0.972708225
469.0,0.972876436
470.0,0.972864546
471.0,0.973062407
472.0,0.973221625
473.0,0.973332674
474.0,0.973463158
475.0,0.973539299
476.0,0.973694097
477.0,0.973886775
478.0,0.97384554
479.0,0.973932277
480.0,0.974088293
481.0,0.974226628
482.0,0.974610992
483.0,0.97478332
484.0,0.97469567
