Database of Origin,Crowley et al 1991
527.0,0.813
528.0,0.814
529.0,0.814
530.0,0.815
531.0,0.815
532.0,0.816
533.0,0.816
534.0,0.817
535.0,0.817
536.0,0.818
537.0,0.818
538.0,0.819
539.0,0.819
540.0,0.82
541.0,0.82
542.0,0.821
543.0,0.821
544.0,0.821
545.0,0.822
546.0,0.822
547.0,0.822
548.0,0.823
549.0,0.823
550.0,0.823
551.0,0.824
552.0,0.824
553.0,0.824
554.0,0.824
555.0,0.825
556.0,0.825
557.0,0.825
558.0,0.825
559.0,0.825
560.0,0.825
561.0,0.825
562.0,0.825
563.0,0.825
564.0,0.825
565.0,0.826
566.0,0.826
567.0,0.827
568.0,0.827
569.0,0.828
570.0,0.828
571.0,0.828
572.0,0.829
573.0,0.829
574.0,0.829
575.0,0.83
576.0,0.83
577.0,0.83
578.0,0.831
579.0,0.831
580.0,0.832
581.0,0.832
582.0,0.832
583.0,0.832
584.0,0.832
585.0,0.832
586.0,0.832
587.0,0.832
588.0,0.832
589.0,0.833
590.0,0.833
591.0,0.833
592.0,0.833
593.0,0.833
594.0,0.832
595.0,0.832
596.0,0.832
597.0,0.832
598.0,0.832
599.0,0.832
600.0,0.833
601.0,0.833
602.0,0.834
603.0,0.834
604.0,0.834
605.0,0.835
606.0,0.835
607.0,0.835
608.0,0.835
609.0,0.835
610.0,0.835
611.0,0.835
612.0,0.835
613.0,0.835
614.0,0.834
615.0,0.834
616.0,0.834
617.0,0.835
618.0,0.835
619.0,0.835
620.0,0.835
621.0,0.835
622.0,0.835
623.0,0.835
624.0,0.835
625.0,0.835
626.0,0.835
627.0,0.835
628.0,0.835
629.0,0.836
630.0,0.836
631.0,0.836
632.0,0.836
633.0,0.836
634.0,0.836
635.0,0.836
636.0,0.836
637.0,0.836
638.0,0.837
639.0,0.837
640.0,0.837
641.0,0.837
642.0,0.837
643.0,0.837
644.0,0.837
645.0,0.838
646.0,0.838
647.0,0.838
648.0,0.838
649.0,0.838
650.0,0.838
651.0,0.838
652.0,0.838
653.0,0.838
654.0,0.838
655.0,0.838
656.0,0.839
657.0,0.839
658.0,0.839
659.0,0.839
660.0,0.839
661.0,0.84
662.0,0.84
663.0,0.84
664.0,0.84
665.0,0.84
666.0,0.841
667.0,0.841
668.0,0.841
669.0,0.841
670.0,0.841
671.0,0.841
672.0,0.84
673.0,0.84
674.0,0.84
675.0,0.841
676.0,0.841
677.0,0.841
678.0,0.841
679.0,0.841
680.0,0.841
681.0,0.841
682.0,0.841
683.0,0.841
684.0,0.841
685.0,0.841
686.0,0.841
687.0,0.842
688.0,0.842
689.0,0.841
690.0,0.841
691.0,0.841
692.0,0.841
693.0,0.841
694.0,0.841
695.0,0.842
696.0,0.842
697.0,0.842
698.0,0.842
699.0,0.842
700.0,0.842
701.0,0.842
702.0,0.842
703.0,0.841
704.0,0.841
705.0,0.841
706.0,0.841
707.0,0.841
708.0,0.841
709.0,0.841
710.0,0.841
711.0,0.841
712.0,0.841
713.0,0.841
714.0,0.841
715.0,0.841
716.0,0.841
717.0,0.842
718.0,0.842
719.0,0.841
720.0,0.841
721.0,0.841
722.0,0.841
723.0,0.841
724.0,0.842
725.0,0.842
726.0,0.842
727.0,0.842
728.0,0.842
729.0,0.842
730.0,0.842
731.0,0.842
732.0,0.842
733.0,0.841
734.0,0.841
735.0,0.841
736.0,0.841
737.0,0.841
738.0,0.841
739.0,0.841
740.0,0.841
741.0,0.841
742.0,0.841
743.0,0.841
744.0,0.841
745.0,0.84
746.0,0.84
747.0,0.841
748.0,0.841
749.0,0.841
750.0,0.841
751.0,0.841
752.0,0.842
753.0,0.842
754.0,0.842
755.0,0.842
756.0,0.842
757.0,0.842
758.0,0.842
759.0,0.842
760.0,0.842
761.0,0.842
762.0,0.842
763.0,0.842
764.0,0.843
765.0,0.843
766.0,0.843
767.0,0.843
768.0,0.843
769.0,0.843
770.0,0.844
771.0,0.844
772.0,0.844
773.0,0.844
774.0,0.844
775.0,0.845
776.0,0.845
777.0,0.845
778.0,0.846
779.0,0.846
780.0,0.846
781.0,0.846
782.0,0.846
783.0,0.846
784.0,0.846
785.0,0.846
786.0,0.846
787.0,0.846
788.0,0.846
789.0,0.846
790.0,0.846
791.0,0.846
792.0,0.846
793.0,0.846
794.0,0.847
795.0,0.847
796.0,0.847
797.0,0.847
798.0,0.847
799.0,0.847
800.0,0.847
801.0,0.847
802.0,0.846
803.0,0.844
804.0,0.843
805.0,0.84
809.0,0.842
813.0,0.844
817.0,0.843
821.0,0.843
825.0,0.843
829.0,0.844
833.0,0.845
837.0,0.846
841.0,0.845
845.0,0.844
849.0,0.845
853.0,0.844
857.0,0.844
861.0,0.843
865.0,0.842
869.0,0.843
873.0,0.844
877.0,0.844
881.0,0.845
885.0,0.844
889.0,0.844
893.0,0.843
897.0,0.842
901.0,0.841
905.0,0.842
909.0,0.844
913.0,0.845
917.0,0.846
921.0,0.847
925.0,0.847
929.0,0.846
933.0,0.846
937.0,0.844
941.0,0.84
945.0,0.837
949.0,0.834
953.0,0.832
957.0,0.828
961.0,0.823
965.0,0.82
969.0,0.823
973.0,0.829
977.0,0.833
981.0,0.835
985.0,0.835
989.0,0.837
993.0,0.837
997.0,0.835
1001.0,0.835
1005.0,0.836
1009.0,0.836
1013.0,0.836
1017.0,0.836
1021.0,0.836
1025.0,0.837
1029.0,0.84
1033.0,0.841
1037.0,0.843
1041.0,0.844
1045.0,0.843
1049.0,0.84
1053.0,0.841
1057.0,0.844
1061.0,0.845
1065.0,0.846
1069.0,0.847
1073.0,0.846
1077.0,0.846
1081.0,0.848
1085.0,0.848
1089.0,0.849
1093.0,0.848
1097.0,0.846
1101.0,0.847
1105.0,0.848
1109.0,0.849
1113.0,0.848
1117.0,0.845
1121.0,0.846
1125.0,0.847
1129.0,0.847
1133.0,0.845
1137.0,0.843
1141.0,0.841
1145.0,0.836
1149.0,0.831
1153.0,0.827
1157.0,0.823
1161.0,0.821
1165.0,0.821
1169.0,0.821
1173.0,0.821
1177.0,0.82
1181.0,0.819
1185.0,0.816
1189.0,0.814
1193.0,0.813
1197.0,0.811
1201.0,0.809
1205.0,0.808
1209.0,0.807
1213.0,0.803
1217.0,0.801
1221.0,0.803
1225.0,0.805
1229.0,0.804
1233.0,0.806
1237.0,0.806
1241.0,0.805
1245.0,0.804
1249.0,0.806
1253.0,0.808
1257.0,0.808
1261.0,0.808
1265.0,0.806
1269.0,0.805
1273.0,0.803
1277.0,0.802
1281.0,0.801
1285.0,0.802
1289.0,0.803
1293.0,0.803
1297.0,0.802
1301.0,0.801
1305.0,0.797
1309.0,0.794
1313.0,0.792
1317.0,0.789
1321.0,0.785
1325.0,0.781
1329.0,0.777
1333.0,0.772
1337.0,0.769
1341.0,0.767
1345.0,0.762
1349.0,0.757
1353.0,0.754
1357.0,0.75
1361.0,0.745
1365.0,0.742
1369.0,0.738
1373.0,0.735
1377.0,0.73
1381.0,0.718
1385.0,0.702
1389.0,0.685
1393.0,0.663
1397.0,0.631
1401.0,0.586
1405.0,0.527
1409.0,0.465
1413.0,0.439
1417.0,0.465
1421.0,0.494
1425.0,0.499
1429.0,0.491
1433.0,0.483
1437.0,0.475
1441.0,0.47
1445.0,0.469
1449.0,0.471
1453.0,0.474
1457.0,0.473
1461.0,0.471
1465.0,0.469
1469.0,0.469
1473.0,0.469
1477.0,0.471
1481.0,0.474
1485.0,0.476
1489.0,0.478
1493.0,0.478
1497.0,0.477
1501.0,0.475
1505.0,0.473
1509.0,0.473
1513.0,0.473
1517.0,0.472
1521.0,0.471
1525.0,0.47
1529.0,0.469
1533.0,0.468
1537.0,0.469
1541.0,0.469
1545.0,0.467
1549.0,0.467
1553.0,0.467
1557.0,0.468
1561.0,0.469
1565.0,0.468
1569.0,0.468
1573.0,0.467
1577.0,0.465
1581.0,0.465
1585.0,0.466
1589.0,0.465
1593.0,0.463
1597.0,0.463
1601.0,0.462
1605.0,0.462
1609.0,0.462
1613.0,0.461
1617.0,0.46
1621.0,0.458
1625.0,0.458
1629.0,0.457
1633.0,0.457
1637.0,0.457
1641.0,0.457
1645.0,0.455
1649.0,0.454
1653.0,0.455
1657.0,0.455
1661.0,0.455
1665.0,0.454
1669.0,0.453
1673.0,0.452
1677.0,0.453
1681.0,0.453
1685.0,0.452
1689.0,0.453
1693.0,0.452
1697.0,0.451
1701.0,0.45
1705.0,0.448
1709.0,0.448
1713.0,0.448
1717.0,0.446
1721.0,0.445
1725.0,0.444
1729.0,0.444
1733.0,0.445
1737.0,0.445
1741.0,0.444
1745.0,0.445
1749.0,0.447
1753.0,0.448
1757.0,0.45
1761.0,0.45
1765.0,0.451
1769.0,0.452
1773.0,0.453
1777.0,0.455
1781.0,0.456
1785.0,0.458
1789.0,0.459
1793.0,0.46
1797.0,0.461
1801.0,0.462
1805.0,0.464
1809.0,0.464
1813.0,0.465
1817.0,0.466
1821.0,0.467
1825.0,0.467
1829.0,0.466
1833.0,0.463
1837.0,0.462
1841.0,0.46
1845.0,0.458
1849.0,0.457
1853.0,0.455
1857.0,0.454
1861.0,0.451
1865.0,0.445
1869.0,0.436
1873.0,0.428
1877.0,0.419
1881.0,0.412
1885.0,0.401
1889.0,0.388
1893.0,0.372
1897.0,0.353
1901.0,0.331
1905.0,0.308
1909.0,0.287
1913.0,0.27
1917.0,0.259
1921.0,0.255
1925.0,0.256
1929.0,0.262
1933.0,0.266
1937.0,0.27
1941.0,0.274
1945.0,0.275
1949.0,0.275
1953.0,0.273
1957.0,0.272
1961.0,0.269
1965.0,0.267
1969.0,0.265
1973.0,0.264
1977.0,0.263
1981.0,0.263
1985.0,0.265
1989.0,0.267
1993.0,0.271
1997.0,0.276
2001.0,0.28
2005.0,0.284
2009.0,0.289
2013.0,0.295
2017.0,0.298
2021.0,0.301
2025.0,0.304
2029.0,0.305
2033.0,0.307
2037.0,0.31
2041.0,0.313
2045.0,0.315
2049.0,0.316
2053.0,0.318
2057.0,0.32
2061.0,0.321
2065.0,0.323
2069.0,0.324
2073.0,0.325
2077.0,0.326
2081.0,0.325
2085.0,0.323
2089.0,0.32
2093.0,0.316
2097.0,0.312
2101.0,0.311
2105.0,0.312
2109.0,0.313
2113.0,0.315
2117.0,0.315
2121.0,0.313
2125.0,0.309
2129.0,0.305
2133.0,0.301
2137.0,0.3
2141.0,0.299
2145.0,0.301
2149.0,0.301
2153.0,0.301
2157.0,0.3
2161.0,0.298
2165.0,0.297
2169.0,0.298
2173.0,0.3
2177.0,0.304
2181.0,0.308
2185.0,0.311
2189.0,0.315
2193.0,0.318
2197.0,0.32
2201.0,0.321
2205.0,0.32
2209.0,0.319
2213.0,0.319
2217.0,0.318
2221.0,0.319
2225.0,0.32
2229.0,0.321
2233.0,0.322
2237.0,0.324
2241.0,0.327
2245.0,0.329
2249.0,0.333
2253.0,0.336
2257.0,0.339
2261.0,0.341
2265.0,0.343
2269.0,0.345
2273.0,0.346
2277.0,0.345
2281.0,0.344
2285.0,0.343
2289.0,0.341
2293.0,0.338
2297.0,0.336
2301.0,0.334
2305.0,0.331
2309.0,0.329
2313.0,0.326
2317.0,0.323
2321.0,0.319
2325.0,0.315
2329.0,0.311
2333.0,0.306
2337.0,0.3
2341.0,0.294
2345.0,0.288
2349.0,0.283
2353.0,0.278
2357.0,0.272
2361.0,0.267
2365.0,0.261
2369.0,0.256
2373.0,0.252
2377.0,0.247
2381.0,0.244
2385.0,0.239
2389.0,0.236
2393.0,0.231
2397.0,0.228
2401.0,0.224
2405.0,0.22
2409.0,0.216
2413.0,0.212
2417.0,0.208
2421.0,0.204
2425.0,0.201
2429.0,0.199
2433.0,0.195
2437.0,0.192
2441.0,0.188
2445.0,0.185
2449.0,0.183
2453.0,0.18
2457.0,0.177
2461.0,0.175
2465.0,0.174
2469.0,0.172
2473.0,0.17
2477.0,0.171
2481.0,0.171
2485.0,0.171
2489.0,0.171
2493.0,0.172
2497.0,0.174
2501.0,0.176
2505.0,0.176
