Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.396691

Data ID,WWU_Sulf_47         
Sample ID,Mg_Sulf_17
Mineral Name,40% Kieserite-60% Hexahydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.752556622
352.0,0.753650129
353.0,0.7492944
354.0,0.741809309
355.0,0.742237449
356.0,0.745344698
357.0,0.747201681
358.0,0.746373773
359.0,0.74795109
360.0,0.748105645
361.0,0.746041119
362.0,0.743193805
363.0,0.744390786
364.0,0.746153116
365.0,0.746325016
366.0,0.746059537
367.0,0.74538821
368.0,0.744300723
369.0,0.742918253
370.0,0.741952062
371.0,0.742129326
372.0,0.742618859
373.0,0.741599202
374.0,0.740270078
375.0,0.741238952
376.0,0.744099438
377.0,0.741435409
378.0,0.741554558
379.0,0.743072331
380.0,0.742165804
381.0,0.74207896
382.0,0.741240561
383.0,0.740040898
384.0,0.740957975
385.0,0.741187513
386.0,0.741094589
387.0,0.741209447
388.0,0.740663707
389.0,0.740467727
390.0,0.740533352
391.0,0.740388572
392.0,0.741122782
393.0,0.741236925
394.0,0.740506828
395.0,0.740666986
396.0,0.740142882
397.0,0.739627123
398.0,0.739876628
399.0,0.739863396
400.0,0.740141273
401.0,0.740698874
402.0,0.741137922
403.0,0.741364241
404.0,0.74145937
405.0,0.74150598
406.0,0.741531312
407.0,0.741488755
408.0,0.741336346
409.0,0.741086662
410.0,0.741038799
411.0,0.740618229
412.0,0.740076303
413.0,0.740427375
414.0,0.741215765
415.0,0.741397619
416.0,0.740702391
417.0,0.741093934
418.0,0.741304219
419.0,0.741247177
420.0,0.741353273
421.0,0.741242409
422.0,0.741096735
423.0,0.741075873
424.0,0.741236091
425.0,0.741425574
426.0,0.741623104
427.0,0.741779506
428.0,0.741529584
429.0,0.741493821
430.0,0.741707385
431.0,0.741743743
432.0,0.741962254
433.0,0.741725922
434.0,0.740999997
435.0,0.741506398
436.0,0.741754353
437.0,0.741608679
438.0,0.741519988
439.0,0.741729856
440.0,0.741836905
441.0,0.741742015
442.0,0.741806626
443.0,0.741856515
444.0,0.741869807
445.0,0.741886914
446.0,0.742066979
447.0,0.742070615
448.0,0.741954565
449.0,0.742048323
450.0,0.741951704
451.0,0.741900563
452.0,0.742067873
453.0,0.742311001
454.0,0.742310703
455.0,0.742214203
456.0,0.742307723
457.0,0.742296636
458.0,0.742271781
459.0,0.742227554
460.0,0.741996109
461.0,0.741954565
462.0,0.742042184
463.0,0.74211663
464.0,0.742213309
465.0,0.742303789
466.0,0.742310405
467.0,0.742151558
