Database of Origin,Western Washington University
Sample Description,Calcium sulfates Grain Size Series
Date Added,2017-11-11 07:17:58.844045

Data ID,WWU_Sulf_128        
Sample ID,Ca_GS_08
Mineral Name,Gypsum
Locality,Synthetic
Grain Size,<63um
Viewing Geometry,42 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.746045887
352.0,0.74367702
353.0,0.75111264
354.0,0.756596863
355.0,0.747837842
356.0,0.745520294
357.0,0.745636046
358.0,0.745940089
359.0,0.746533811
360.0,0.746365666
361.0,0.746546745
362.0,0.747437298
363.0,0.748033106
364.0,0.746600986
365.0,0.744838178
366.0,0.744465828
367.0,0.745188653
368.0,0.744751632
369.0,0.743920803
370.0,0.744646847
371.0,0.74833709
372.0,0.748635173
373.0,0.745791614
374.0,0.745341122
375.0,0.741388917
376.0,0.740646958
377.0,0.744645178
378.0,0.743433595
379.0,0.742563784
380.0,0.742454886
381.0,0.742174387
382.0,0.740650117
383.0,0.741365731
384.0,0.743191302
385.0,0.742736697
386.0,0.74275738
387.0,0.742899776
388.0,0.742878258
389.0,0.742923558
390.0,0.742498159
391.0,0.74221772
392.0,0.742318928
393.0,0.741092145
394.0,0.740775466
395.0,0.741228163
396.0,0.741271377
397.0,0.741093397
398.0,0.740567267
399.0,0.74002409
400.0,0.740233719
401.0,0.740549743
402.0,0.741226614
403.0,0.74227196
404.0,0.742727518
405.0,0.743044555
406.0,0.743013799
407.0,0.742401004
408.0,0.742070913
409.0,0.741662323
410.0,0.74134779
411.0,0.741731644
412.0,0.741537809
413.0,0.741110802
414.0,0.740849733
415.0,0.740653574
416.0,0.741003454
417.0,0.741121769
418.0,0.740279734
419.0,0.739846945
420.0,0.740200043
421.0,0.740654588
422.0,0.739962935
423.0,0.740414798
424.0,0.740798831
425.0,0.740444601
426.0,0.740611017
427.0,0.74099052
428.0,0.741027594
429.0,0.740437686
430.0,0.740384102
431.0,0.740852237
432.0,0.741487086
433.0,0.741789222
434.0,0.742374599
435.0,0.743112087
436.0,0.743633449
437.0,0.743326128
438.0,0.742839158
439.0,0.742228091
440.0,0.741526425
441.0,0.741494954
442.0,0.741541684
443.0,0.741452873
444.0,0.741376042
445.0,0.741512537
446.0,0.741719484
447.0,0.741844475
448.0,0.741808653
449.0,0.741839111
450.0,0.741932034
451.0,0.742032826
452.0,0.742297649
453.0,0.742414474
454.0,0.74241972
455.0,0.742652476
456.0,0.742632091
457.0,0.742574573
458.0,0.742683172
459.0,0.742855012
460.0,0.743024051
461.0,0.743140459
462.0,0.743172824
463.0,0.743082345
