2.5918
2.582
2.5722
2.5624
2.5527
2.5431
2.5336
2.5241
2.5147
2.5054
2.4961
2.4869
2.4777
2.4687
2.4596
2.4507
2.4418
2.4329
2.4241
2.4154
2.4068
2.3981
2.3896
2.3811
2.3727
2.3643
2.356
2.3477
2.3395
2.3314
2.3233
2.3152
2.3073
2.2993
2.2915
2.2836
2.2759
2.2681
2.2605
2.2528
2.2453
2.2378
2.2303
2.2229
2.2155
2.2082
2.2009
2.1937
2.1865
2.1794
2.1723
2.1652
2.1583
2.1513
2.1444
2.1375
2.1307
2.124
2.1172
2.1106
2.1039
2.0973
2.0908
2.0843
2.0778
2.0714
2.065
2.0586
2.0523
2.046
2.0398
2.0336
2.0275
2.0214
2.0153
2.0092
2.0032
1.9973
1.9913
1.9855
1.9796
1.9738
1.968
1.9623
1.9565
1.9509
1.9452
1.9396
1.934
1.9285
1.923
1.9175
1.912
1.9066
1.9012
1.8959
1.8906
1.8853
1.88
1.8748
1.8696
1.8644
1.8593
1.8542
1.8491
1.844
1.839
1.834
1.8291
1.8241
1.8192
1.8143
1.8095
1.8046
1.7998
1.795
1.7903
1.7856
1.7809
1.7762
1.7715
1.7669
1.7623
1.7577
1.7532
1.7487
1.7441
1.7397
1.7352
1.7308
1.7264
1.722
1.7176
1.7133
1.7089
1.7046
1.7004
1.6961
1.6919
1.6877
1.6835
1.6793
1.6751
1.671
1.6669
1.6628
1.6587
1.6547
1.6507
1.6466
1.6426
1.6387
1.6347
1.6308
1.6269
1.623
1.6191
1.6152
1.6114
1.6076
1.6038
1.6
1.5962
1.5924
1.5887
1.585
1.5813
1.5776
1.5739
1.5703
1.5666
1.563
1.5594
1.5558
1.5523
1.5487
1.5452
1.5417
1.5382
1.5347
1.5312
1.5277
1.5243
1.5209
1.5175
1.5141
1.5107
1.5073
1.504
1.5006
1.4973
1.494
1.4907
1.4874
1.4842
1.4809
1.4777
1.4745
1.4713
1.4681
1.4649
1.4618
1.4586
1.4555
1.4524
1.4493
1.4462
1.4431
1.4401
1.437
1.434
1.431
1.428
1.425
1.422
1.419
1.4161
1.4132
1.4102
1.4073
1.4044
1.4016
1.3987
1.3959
1.393
1.3902
1.3874
1.3846
1.3818
1.3791
1.3763
1.3736
1.3709
1.3682
1.3655
1.3628
1.3601
1.3575
1.3549
1.3523
1.3496
1.3471
1.3445
1.3419
1.3394
1.3369
1.3343
1.3318
1.3294
1.3269
1.3244
1.322
1.3196
1.3172
1.3148
1.3124
