302,0.002066221989711396
308,0.0008043421396808789
314,0.0006713750108989450
320,0.0005798238730490888
326,0.0004261487488011161
332,0.0003716540238904874
338,0.0003106199319905833
344,0.0002670241520620804
350,0.0002179788996425146
356,0.0002354172116139158
362,0.0002114395326532392
368,0.0001711134362193740
374,0.0001471357572586974
380,0.0001373267067747842
386,0.0001144389223123202
392,0.0001013601883337693
398,0.0001100793443194699
404,8.926235940360972e-05
410,9.220507454878368e-05
416,0.0001416862847676345
422,0.0001089894498212573
428,0.0001089894498212573
434,9.078821170110733e-05
440,7.149707908274478e-05
446,7.476676257738252e-05
452,6.811840613828582e-05
458,6.964425843578342e-05
464,6.016217630133403e-05
470,6.386781759525677e-05
476,5.667451390705380e-05
482,5.689249280669631e-05
488,5.918127125294271e-05
494,5.394977766152236e-05
500,4.850030517045950e-05
506,5.547562995901997e-05
512,0.0001482256517569099
518,0.0001275176562908710
524,0.0001449559682622722
530,0.0001504054407533351
536,0.0001427761792658471
542,0.0001187985003051705
548,0.0001069186502746534
554,9.700061034091900e-05
560,9.307699014735373e-05
566,9.558374749324266e-05
572,9.275002179788997e-05
578,9.133315895021362e-05
584,8.795448600575465e-05
590,0.0001052838085273346
596,0.0001022321039323393
602,0.0001082265236725085
608,9.918039933734414e-05
614,8.980730665271603e-05
620,8.512076031040196e-05
626,7.716453047345017e-05
632,7.193303688202982e-05
638,7.443979422791874e-05
644,7.967128781933908e-05
650,8.686459150754207e-05
656,3.258784549655594e-05
662,3.367773999476851e-05
668,2.986310925102450e-05
674,3.563955009155114e-05
680,3.694742348940623e-05
686,3.389571889441102e-05
692,3.335077164530473e-05
698,3.476763449298108e-05
704,2.920917255209696e-05
710,3.378672944458976e-05
716,3.509460284244485e-05
722,3.389571889441102e-05
728,3.607550789083617e-05
734,3.640247624029994e-05
740,4.010811753422269e-05
746,3.945418083529514e-05
752,4.261487488011160e-05
758,4.806434737117447e-05
764,7.552968872613130e-05
770,0.0001863719591943500
776,0.0004882727351992327
780,0.003075246316156596
782,0.005221466562036795
784,0.01248474147702502
786,0.03191647048565699
788,0.1039268898770599
790,0.3111321824047432
792,0.6092510245008284
794,0.8702807568227396
796,0.9828559595431162
798,1.000000000000000
800,0.9839676519312931
802,0.9588564826924754
804,0.9365136454791176
806,0.9072826750370564
808,0.7936829714883599
810,0.4713030778620629
812,0.1799633795448601
814,0.05613828581393321
816,0.01557241259046124
818,0.005899816897724300
820,0.002291939140291220
822,0.001069186502746534
824,0.0006005318685151277
826,0.0005340483041241607
830,0.0003803731798761880
836,0.0003280582439619845
842,0.0002397767896067661
848,0.0001591245967390357
854,9.460284244485133e-05
860,5.035312581742087e-05
866,2.637544685674427e-05
872,1.569448077426105e-05
878,1.264277617926585e-05
884,1.307873397855088e-05
890,1.264277617926585e-05
896,1.155288168105327e-05
902,1.083355131223298e-05
908,1.059377452262621e-05
914,1.220681837998082e-05
920,1.231580782980208e-05
926,1.064826924753684e-05
932,9.089720115092858e-06
938,7.531170982648880e-06
944,9.438486354520883e-06
950,8.980730665271602e-06
956,9.307699014735374e-06
962,7.236899468131485e-06
968,7.629261487488011e-06
974,7.869038277094778e-06
980,7.858139332112650e-06
986,8.708257040718458e-06
992,7.291394193042113e-06
998,7.215101578167233e-06
1004,6.888133228703462e-06
1010,8.304996076379807e-06
1016,7.313192083006365e-06
1022,7.269596303077862e-06
1028,8.250501351469179e-06
1034,5.623855610776877e-06
1040,6.877234283721336e-06
1046,7.563867817595258e-06
1052,7.640160432470138e-06
1058,8.806347545557590e-06
1064,8.032522451826663e-06
1070,7.760048827273520e-06
1076,8.599267590897201e-06
1082,7.356787862934868e-06
1088,7.781846717237770e-06
1094,0.000000000000000
